id,title,artist,genre,mood,popularity,energy,tempo_bpm,valence,danceability,acousticness,liveness,instrumentalness,speechiness
54369,Tera Hone Laga Hoon,Atif Aslam,pop-film,happy,73,0.771,119.982,0.539,0.684,0.548,0.112,0.0,0.0307
54370,Atak Gaya - Arijit Singh,Arijit Singh,pop-film,relaxed,74,0.366,80.568,0.508,0.4,0.87,0.102,0.00163,0.0342
54371,Jashn-E-Bahaaraa,A.R. Rahman,pop-film,relaxed,70,0.343,137.864,0.488,0.7,0.767,0.0789,0.0,0.0308
54372,O'Meri Laila,Atif Aslam,pop-film,energetic,72,0.812,160.1,0.758,0.577,0.158,0.25,0.0,0.0535
54373,"Iktara (From ""Wake Up Sid"")",Amit Trivedi,pop-film,focused,70,0.525,79.976,0.427,0.616,0.401,0.309,0.000484,0.0258
54374,Namo Namo,Amit Trivedi,pop-film,angry,71,0.711,119.935,0.33,0.648,0.436,0.121,0.0,0.0304
54375,"Ponni Nadhi (From ""Ponniyin Selvan Part -1"") - Tamil",A.R. Rahman,pop-film,focused,77,0.637,152.0,0.56,0.687,0.12,0.291,0.0,0.13
54376,"Dil Ko Karaar Aaya (From ""Sukoon"")",Yasser Desai,pop-film,relaxed,77,0.448,147.986,0.388,0.55,0.777,0.111,0.000459,0.0366
54377,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")",Ayushmann Khurrana,pop-film,happy,72,0.638,177.867,0.813,0.701,0.492,0.153,0.0,0.302
54378,Chola Chola,Sathyaprakash,pop-film,happy,73,0.655,99.739,0.749,0.623,0.304,0.18,0.0,0.203
54379,Mallipoo,A.R. Rahman,pop-film,happy,79,0.654,175.589,0.762,0.715,0.196,0.0667,0.000117,0.336
54380,Param Sundari,A.R. Rahman,pop-film,energetic,72,0.761,121.999,0.82,0.815,0.192,0.0272,0.0,0.144
54381,Main Rahoon Ya Na Rahoon,Amaal Mallik,pop-film,melancholic,69,0.488,136.025,0.301,0.55,0.718,0.126,0.000118,0.0284
54382,Enna Sona,A.R. Rahman,pop-film,relaxed,71,0.416,100.026,0.381,0.717,0.635,0.0976,1e-06,0.0303
54383,Tera Ghata,Gajendra Verma,pop-film,happy,68,0.573,180.043,0.686,0.718,0.458,0.0953,0.00533,0.0451
54384,Chauffeur,Diljit Dosanjh,pop-film,happy,71,0.767,154.032,0.54,0.639,0.13,0.205,0.0,0.0928
54385,Jugni,Diljit Dosanjh,pop-film,energetic,68,0.896,96.957,0.65,0.761,0.0776,0.124,3e-06,0.215
54386,Kun Faya Kun,A.R. Rahman,pop-film,relaxed,69,0.378,87.549,0.575,0.362,0.679,0.091,0.0,0.0329
54387,Pehli Dafa,Atif Aslam,pop-film,focused,70,0.537,111.979,0.481,0.679,0.844,0.108,3e-06,0.0322
54388,Jaan Ban Gaye,Mithoon,pop-film,melancholic,70,0.419,132.261,0.292,0.537,0.76,0.107,1.1e-05,0.0414
54389,Dildaara (Stand By Me),Shafqat Amanat Ali,pop-film,energetic,69,0.779,100.013,0.761,0.622,0.102,0.145,0.000934,0.037
54390,"Shaamat (From ""Ek Villain Returns"")",Ankit Tiwari,pop-film,focused,70,0.628,97.87,0.514,0.537,0.148,0.0355,0.0,0.029
54391,Zaalima,Arijit Singh,pop-film,energetic,71,0.898,88.335,0.648,0.486,0.309,0.0886,0.0,0.171
54392,Tujhe Kitna Chahne Lage,Arijit Singh,pop-film,melancholic,68,0.397,70.568,0.303,0.395,0.735,0.11,0.0,0.0368
54393,Mast Magan,Arijit Singh,pop-film,energetic,69,0.774,82.995,0.883,0.659,0.606,0.185,0.000333,0.0372
54394,Main Dhoondne Ko Zamaane Mein,Arijit Singh,pop-film,melancholic,69,0.45,80.095,0.284,0.329,0.594,0.13,0.0,0.0405
54395,Phir Bhi Tumko Chaahunga,Mithoon,pop-film,moody,70,0.525,99.638,0.257,0.527,0.876,0.172,1.4e-05,0.0337
54396,Falak Tak,Vishal-Shekhar,pop-film,happy,68,0.697,143.907,0.62,0.718,0.634,0.0563,1.5e-05,0.135
54397,O Saathi,Atif Aslam,pop-film,relaxed,71,0.496,89.839,0.453,0.481,0.588,0.132,0.0,0.0262
54398,Pani Da Rang - Male Vocals,Ayushmann Khurrana,pop-film,focused,68,0.618,98.031,0.454,0.441,0.295,0.105,6.7e-05,0.0386
54399,Mahi Mera Dil,Arijit Singh,pop-film,melancholic,29,0.471,154.039,0.21,0.386,0.829,0.147,0.0,0.0403
54400,Born to Shine,Diljit Dosanjh,pop-film,energetic,69,0.826,90.149,0.674,0.745,0.357,0.302,0.0,0.0866
54401,Gulabi - Lofi,Shreya Ghoshal,pop-film,moody,36,0.682,150.025,0.0942,0.39,0.38,0.147,0.000256,0.119
54402,Raanjhanaa,A.R. Rahman,pop-film,energetic,69,0.714,112.941,0.78,0.673,0.111,0.0858,0.0,0.039
54403,Bol Na Halke Halke,Shankar-Ehsaan-Loy,pop-film,happy,68,0.573,90.017,0.704,0.637,0.279,0.0617,3e-06,0.0491
54404,Baarish,Ash King,pop-film,happy,69,0.769,87.961,0.473,0.465,0.581,0.108,0.0,0.0325
54405,Pal Pal Dil Ke Paas- Title Track,Arijit Singh,pop-film,focused,71,0.512,123.991,0.39,0.56,0.592,0.056,0.0,0.0333
54406,Naina Da Kya Kasoor,Amit Trivedi,pop-film,focused,69,0.659,125.965,0.547,0.845,0.159,0.0782,0.0129,0.0373
54407,Hamari Adhuri Kahani (Title Track),Jeet Gannguli,pop-film,sad,70,0.359,73.059,0.193,0.223,0.845,0.133,0.0,0.0312
54408,"Tum Tum (From ""Enemy - Tamil"")",Thaman S,pop-film,energetic,70,0.761,147.047,0.912,0.741,0.759,0.126,0.000607,0.143
54409,"Thallipogathey Female Cover Version (From ""Acham Enbadhu Madamayada"")",A.R. Rahman,pop-film,sad,42,0.272,179.887,0.0927,0.401,0.311,0.147,1e-06,0.0498
54410,"Adheeraa (From ""Cobra"")",A.R. Rahman,pop-film,happy,70,0.859,110.969,0.562,0.722,0.11,0.0929,7.4e-05,0.039
54411,Ennodu Nee Irundhaal,A.R. Rahman,pop-film,moody,68,0.603,158.125,0.207,0.261,0.558,0.184,0.0,0.0367
54412,Munbe Vaa,Naresh Iyer,pop-film,energetic,68,0.758,141.108,0.788,0.602,0.25,0.209,3.9e-05,0.0324
54413,"Ra Ra Rakkamma (From ""Vikrant Rona"")",Nakash Aziz,pop-film,happy,68,0.962,130.006,0.359,0.832,0.517,0.0857,0.00239,0.0959
54414,"Chola Chola (From ""Ponniyin Selvan Part -1"")",A.R. Rahman,pop-film,happy,69,0.651,99.955,0.714,0.76,0.308,0.177,0.0,0.173
54415,Kalaavathi,Thaman S,pop-film,focused,68,0.574,65.528,0.446,0.392,0.627,0.532,0.0,0.0336
54416,Shree Hanuman Chalisa,Hariharan,pop-film,energetic,68,0.885,91.01,0.831,0.589,0.545,0.132,0.0,0.035
54417,Devaralan Aattam,A.R. Rahman,pop-film,happy,69,0.707,141.096,0.441,0.828,0.303,0.0646,0.0,0.362
54418,Pirai Thedum,Saindhavi,pop-film,focused,68,0.631,119.973,0.46,0.638,0.624,0.074,0.0144,0.0353
54419,Ratchasa Maamaney,Shreya Ghoshal,pop-film,happy,71,0.786,99.798,0.434,0.546,0.349,0.109,1e-06,0.212
54420,Pookkal Pookkum,G. V. Prakash,pop-film,relaxed,68,0.424,119.823,0.561,0.589,0.844,0.169,0.00381,0.0359
54421,"Marakkuma Nenjam - From ""Vendhu Thanindhathu Kaadu""",A.R. Rahman,pop-film,melancholic,68,0.394,119.938,0.326,0.662,0.789,0.111,0.124,0.0361
54422,Tujhe Bhula Diya,Mohit Chauhan,pop-film,relaxed,67,0.423,131.903,0.509,0.644,0.464,0.11,0.0,0.0324
54423,Woh Lamhe Woh Baatein,Atif Aslam,pop-film,happy,66,0.822,89.761,0.405,0.465,0.136,0.0898,0.000442,0.066
54424,Ambarsariya,Sona Mohapatra,pop-film,chill,67,0.458,180.071,0.748,0.649,0.574,0.113,0.0,0.0446
54425,Sunn Raha Hai,Ankit Tiwari,pop-film,moody,68,0.641,81.932,0.335,0.394,0.276,0.0958,0.0,0.0312
54426,La Ilaaj,Arijit Singh,pop-film,moody,67,0.511,117.972,0.134,0.568,0.119,0.123,0.0,0.0351
54427,Tu Hi Meri Shab Hai,KK,pop-film,happy,65,0.726,118.842,0.564,0.568,0.491,0.122,0.000764,0.0366
54428,Pehli Nazar Mein,Atif Aslam,pop-film,happy,69,0.57,169.702,0.668,0.488,0.251,0.107,0.0,0.0775
54429,Humdard,Arijit Singh,pop-film,moody,67,0.541,87.01,0.266,0.572,0.759,0.111,0.0,0.0245
54430,"Aashiqui Aa Gayi(From ""Radhe Shyam"")",Mithoon,pop-film,relaxed,67,0.495,122.826,0.474,0.527,0.587,0.127,0.0,0.0353
54431,Dil Diyan Gallan,Vishal-Shekhar,pop-film,focused,68,0.64,105.012,0.485,0.716,0.565,0.127,0.00139,0.025
54432,Phir Se Ud Chala,Mohit Chauhan,pop-film,focused,66,0.656,119.965,0.453,0.647,0.657,0.343,0.000163,0.0354
54433,Ishq Bulaava,Vishal-Shekhar,pop-film,energetic,66,0.713,159.915,0.635,0.579,0.617,0.118,3.3e-05,0.0318
54434,Ve Maahi,Arijit Singh,pop-film,moody,67,0.551,102.934,0.294,0.65,0.405,0.219,0.0,0.0274
54435,Dhokha,Arijit Singh,pop-film,angry,67,0.834,183.953,0.347,0.463,0.29,0.0888,0.0,0.129
54436,"Thodi Jagah (From ""Marjaavaan"")",Arijit Singh,pop-film,melancholic,67,0.467,107.164,0.227,0.621,0.632,0.0888,0.0,0.0273
54437,Hookah Bar,Himesh Reshammiya,pop-film,happy,67,0.656,131.04,0.743,0.73,0.008,0.108,0.00271,0.0294
54438,Tera Fitoor,Arijit Singh,pop-film,happy,66,0.688,135.984,0.726,0.576,0.346,0.262,0.0439,0.0319
54439,Firecracker,Vishal-Shekhar,pop-film,happy,67,0.63,100.986,0.64,0.838,0.242,0.0719,0.0,0.171
54440,Nazm Nazm feat. Ayushmann Khurana,Ayushmann Khurrana,pop-film,relaxed,66,0.496,82.229,0.391,0.555,0.64,0.0767,0.0,0.0329
54441,Uff Teri Adaa,Shankar Mahadevan,pop-film,angry,67,0.792,132.032,0.306,0.647,0.0054,0.054,5.8e-05,0.0373
54442,Taaron Ke Shehar,Neha Kakkar,pop-film,moody,67,0.61,79.736,0.348,0.441,0.238,0.101,0.0,0.0404
54443,Rait Zara Si,A.R. Rahman,pop-film,melancholic,68,0.495,125.998,0.244,0.563,0.781,0.0837,0.0,0.0362
54444,Main Rang Sharbaton Ka,Atif Aslam,pop-film,happy,68,0.631,89.975,0.697,0.631,0.693,0.133,0.0,0.0307
54445,Maine Payal Hai Chhankai,Falguni Pathak,pop-film,energetic,66,0.708,90.037,0.734,0.651,0.0819,0.0782,0.00301,0.0512
54446,Saiyaara,Sohail Sen,pop-film,happy,67,0.665,93.012,0.692,0.659,0.456,0.0898,0.000486,0.0266
54447,Ajj Din Chadheya,Rahat Fateh Ali Khan,pop-film,energetic,67,0.701,171.856,0.818,0.53,0.536,0.118,8e-06,0.0823
54448,"Heer Raanjhana (From ""Bachchhan Paandey"")",Amaal Mallik,pop-film,focused,66,0.614,169.633,0.505,0.432,0.511,0.191,0.0,0.055
54449,Ole Melody,Haricharan,pop-film,chill,66,0.452,99.684,0.833,0.752,0.133,0.236,0.000194,0.35
54450,Ponni Nadhi,A.R. Rahman,pop-film,focused,68,0.633,151.996,0.567,0.687,0.119,0.291,0.0,0.141
54451,"Banjaara (From ""Ek Villain"")",Mohammed Irfan,pop-film,relaxed,67,0.489,116.0,0.399,0.657,0.713,0.124,0.0,0.0306
54452,Tere Sang Yaara,Atif Aslam,pop-film,focused,68,0.551,75.899,0.556,0.539,0.651,0.124,0.0,0.0361
54453,Nachde Ne Saare,Jasleen Royal,pop-film,energetic,67,0.907,126.062,0.834,0.82,0.655,0.0816,4.8e-05,0.0607
54454,Nenjukkul Peidhidum,Harris Jayaraj,pop-film,melancholic,66,0.43,115.01,0.241,0.687,0.6,0.132,2e-06,0.0407
54455,Alaikadal,A.R. Rahman,pop-film,melancholic,68,0.308,149.593,0.292,0.441,0.958,0.0638,0.000231,0.0407
54456,"Humdard (From ""Ek Villain"")",Arijit Singh,pop-film,moody,67,0.541,87.022,0.27,0.575,0.759,0.111,0.0,0.0237
54457,Ava Enna,Harris Jayaraj,pop-film,chill,66,0.454,133.825,0.705,0.594,0.497,0.0736,3.8e-05,0.0755
54458,Ayyayo,G. V. Prakash,pop-film,energetic,66,0.705,75.031,0.733,0.608,0.499,0.0878,0.000124,0.0364
54459,Thaar Maar Thakkar Maar,Thaman S,pop-film,energetic,66,0.942,132.028,0.908,0.783,0.176,0.175,2e-06,0.0815
54460,"Jab Tak (From ""M.S.Dhoni - The Untold Story"")",Armaan Malik,pop-film,melancholic,66,0.447,121.723,0.321,0.299,0.858,0.097,0.000314,0.0383
54461,Kodi Aruvi,Sean Roldan,pop-film,happy,66,0.624,157.305,0.757,0.607,0.697,0.0994,0.0,0.0354
54462,Maula Mere Maula,Roop Kumar Rathod,pop-film,happy,65,0.737,119.963,0.412,0.549,0.459,0.091,0.00844,0.0386
54463,Tum Tak,A.R. Rahman,pop-film,focused,66,0.621,114.987,0.566,0.72,0.676,0.0679,0.0,0.0491
54464,Phir Mohabbat,Mohammed Irfan,pop-film,melancholic,65,0.481,199.807,0.262,0.461,0.789,0.127,1e-06,0.0327
54465,Main Agar Kahoon,Sonu Nigam,pop-film,relaxed,66,0.436,146.868,0.371,0.533,0.234,0.46,3e-06,0.0276
54466,"Darkhaast (feat. Arijit Singh, Sunidhi Chauhan)",Mithoon,pop-film,moody,66,0.557,111.766,0.196,0.523,0.813,0.0958,0.000581,0.0293
54467,O Sanam,Lucky Ali,pop-film,focused,65,0.555,98.066,0.52,0.76,0.409,0.0822,0.213,0.0465
54468,Koka,Diljit Dosanjh,pop-film,happy,65,0.677,105.923,0.737,0.702,0.0475,0.166,0.0,0.241
54469,Yaad Piya Ki Aane Lagi,Neha Kakkar,pop-film,energetic,65,0.833,107.977,0.693,0.858,0.375,0.112,0.0,0.0471
54470,Sukoon Mila,Arijit Singh,pop-film,relaxed,65,0.378,123.949,0.527,0.634,0.566,0.0919,0.0,0.0295
54471,"Pachtaoge (From ""Jaani Ve"")",Arijit Singh,pop-film,focused,65,0.691,169.521,0.484,0.515,0.624,0.121,0.0,0.0344
54472,Sau Aasmaan,Armaan Malik,pop-film,happy,66,0.729,127.919,0.44,0.63,0.123,0.0786,8e-06,0.0287
54473,Jab Se Tere Naina,Monty Sharma,pop-film,happy,65,0.653,79.968,0.678,0.599,0.362,0.144,0.0,0.122
54474,Jab Koi Baat - Recreated,Atif Aslam,pop-film,focused,66,0.621,106.032,0.451,0.667,0.47,0.13,4.1e-05,0.0271
54475,Jitni Dafa,Yasser Desai,pop-film,moody,66,0.513,95.976,0.25,0.643,0.832,0.143,0.000852,0.0253
54476,Mitwa,Shankar-Ehsaan-Loy,pop-film,focused,66,0.63,107.103,0.517,0.63,0.295,0.0934,1.3e-05,0.0364
54477,Ennadi Maayavi Nee,Santhosh Narayanan,pop-film,melancholic,65,0.246,119.836,0.218,0.55,0.834,0.0977,0.00279,0.03
54478,Meherbani,Arko,pop-film,relaxed,65,0.455,90.993,0.361,0.41,0.731,0.185,0.0,0.0316
54479,Sweetheart,Dev Negi,pop-film,energetic,66,0.806,123.039,0.925,0.768,0.376,0.0787,2e-06,0.0517
54480,Dil Maang Raha Hai,Yasser Desai,pop-film,happy,66,0.726,162.035,0.542,0.636,0.341,0.105,0.00727,0.0456
54481,Love You Zindagi,Amit Trivedi,pop-film,happy,65,0.701,110.019,0.385,0.688,0.06,0.271,0.0301,0.0298
54482,Dekha Hazaro Dafaa,Arijit Singh,pop-film,melancholic,65,0.277,143.768,0.345,0.411,0.903,0.209,0.0,0.0305
54483,"Main Dhoondne Ko Zamaane Mein (From ""Heartless"")",Arijit Singh,pop-film,melancholic,66,0.45,80.095,0.284,0.329,0.594,0.13,0.0,0.0405
54484,Bandeya Rey Bandeya,Arijit Singh,pop-film,moody,64,0.615,123.984,0.235,0.445,0.422,0.116,0.0,0.0852
54485,"Kaun Tujhe (From ""M.S.Dhoni - The Untold Story"")",Palak Muchhal,pop-film,sad,66,0.431,107.99,0.19,0.531,0.868,0.127,2.5e-05,0.037
54486,Kadhale Kadhale,Shankar Mahadevan,pop-film,happy,65,0.739,128.1,0.542,0.528,0.687,0.168,5.2e-05,0.0314
54487,Marakkuma Nenjam,A.R. Rahman,pop-film,melancholic,66,0.373,119.972,0.315,0.671,0.783,0.111,0.105,0.0362
54488,Unna Nenachadhum,A.R. Rahman,pop-film,relaxed,65,0.307,143.979,0.397,0.596,0.816,0.133,0.0,0.0405
54489,Kangal Irandal,James Vasanthan,pop-film,chill,65,0.452,104.998,0.661,0.797,0.275,0.075,6.4e-05,0.0271
54490,Mundhinam,Harris Jayaraj,pop-film,happy,64,0.548,193.671,0.676,0.474,0.237,0.0791,0.0,0.331
54491,Imaye Imaye,G. V. Prakash,pop-film,relaxed,64,0.364,149.819,0.365,0.504,0.893,0.0904,7.9e-05,0.03
54492,Adheeraa,A.R. Rahman,pop-film,happy,66,0.835,110.962,0.558,0.722,0.107,0.0928,8.2e-05,0.0402
54493,The Humma Song,A.R. Rahman,pop-film,focused,66,0.65,130.487,0.392,0.721,0.0115,0.34,0.00014,0.135
54494,Newyork Nagaram,A.R. Rahman,pop-film,happy,65,0.732,127.043,0.577,0.652,0.203,0.0739,0.000366,0.0275
54495,"Kaalathukkum Nee Venum - From ""Vendhu Thanindhathu Kaadu""",A.R. Rahman,pop-film,relaxed,65,0.458,119.958,0.567,0.718,0.685,0.118,0.00222,0.033
54496,Yeh Fitoor Mera,Arijit Singh,pop-film,melancholic,64,0.421,163.747,0.203,0.449,0.387,0.11,0.000108,0.0272
54497,Tum Ho,Mohit Chauhan,pop-film,sad,64,0.47,93.895,0.167,0.356,0.518,0.0807,1e-05,0.0278
54498,Kya Mujhe Pyar Hai,KK,pop-film,energetic,64,0.818,118.477,0.789,0.644,0.431,0.0806,2.6e-05,0.0549
54499,Chahun Main Ya Naa,Palak Muchhal,pop-film,moody,64,0.517,106.906,0.259,0.645,0.522,0.0905,3e-06,0.0273
54500,Tera Naam Doon (Lofi Mix),Atif Aslam,pop-film,relaxed,39,0.404,139.774,0.52,0.561,0.735,0.164,0.0186,0.0324
54501,O Sajna,Neha Kakkar,pop-film,energetic,64,0.903,96.98,0.705,0.785,0.309,0.0417,0.0,0.0752
54502,"Kitni Haseen Hogi (From ""Hit - The First Case"")",Mithoon,pop-film,relaxed,64,0.473,102.787,0.358,0.473,0.361,0.109,0.0,0.0333
54503,Kal Ho Naa Ho,Shankar-Ehsaan-Loy,pop-film,moody,67,0.529,81.989,0.295,0.532,0.334,0.078,0.000144,0.0352
54504,Baarish Mein Tum,Neha Kakkar,pop-film,focused,65,0.664,78.052,0.523,0.454,0.7,0.199,7e-06,0.0597
54505,Black & White,Diljit Dosanjh,pop-film,focused,65,0.683,83.935,0.526,0.712,0.323,0.171,7e-06,0.0926
54506,Chalak Chal Gangajal,Udit Narayan,pop-film,happy,19,0.632,154.029,0.94,0.603,0.712,0.476,0.0,0.0405
54507,Abhi Mujh Mein Kahin,Ajay-Atul,pop-film,relaxed,65,0.387,129.959,0.42,0.334,0.755,0.113,3.9e-05,0.0332
54508,Pehla Nasha,Udit Narayan,pop-film,relaxed,64,0.339,151.986,0.529,0.458,0.775,0.0799,2e-05,0.0333
54509,Jeene Laga Hoon,Atif Aslam,pop-film,happy,65,0.732,90.315,0.554,0.533,0.166,0.138,0.000189,0.0424
54510,Rang Lageya,Mohit Chauhan,pop-film,focused,63,0.503,108.014,0.58,0.651,0.504,0.469,0.0,0.0261
54511,Kaun Tujhe,Palak Muchhal,pop-film,sad,65,0.431,107.99,0.19,0.531,0.868,0.127,2.5e-05,0.037
54512,Jab Tak,Armaan Malik,pop-film,melancholic,64,0.447,121.723,0.321,0.299,0.858,0.097,0.000314,0.0383
54513,Mileya Mileya,Rekha Bhardwaj,pop-film,relaxed,64,0.466,125.003,0.444,0.732,0.239,0.149,0.025,0.0383
54514,Kaun Tujhe (Armaan Malik Version),Armaan Malik,pop-film,sad,65,0.411,107.939,0.187,0.492,0.749,0.191,1e-06,0.03
54515,"Ajab Si (From ""Om Shanti Om"")",KK,pop-film,relaxed,65,0.438,117.955,0.58,0.697,0.399,0.293,0.0,0.0289
54516,Piya O Re Piya,Atif Aslam,pop-film,moody,66,0.574,167.857,0.308,0.442,0.273,0.094,0.0,0.0828
54517,Surili Akhiyon Wale,Rahat Fateh Ali Khan,pop-film,focused,64,0.561,75.977,0.448,0.517,0.407,0.0853,0.0,0.0303
54518,"Mast Magan (From ""2 States"")",Arijit Singh,pop-film,energetic,65,0.774,82.995,0.883,0.659,0.606,0.185,0.000333,0.0372
54519,Gore Gaalon Pe,Udit Narayan,pop-film,energetic,31,0.833,96.109,0.963,0.568,0.0406,0.0685,0.0,0.185
54520,"Dilbar (From ""Satyameva Jayate"")",Neha Kakkar,pop-film,energetic,66,0.912,104.054,0.674,0.725,0.155,0.107,7.7e-05,0.0851
54521,Zaroori Tha,Rahat Fateh Ali Khan,pop-film,moody,65,0.674,114.058,0.239,0.523,0.771,0.139,0.0,0.0328
54522,Buttabomma - Telugu,Armaan Malik,pop-film,happy,64,0.644,115.1,0.89,0.666,0.753,0.124,0.000262,0.145
54523,"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",KK,pop-film,energetic,64,0.818,118.477,0.789,0.644,0.431,0.0806,2.6e-05,0.0549
54524,Main Hoon Saath Tere,Arijit Singh,pop-film,happy,64,0.655,82.077,0.703,0.575,0.604,0.094,0.000388,0.0427
54525,"Sol (From ""Ponniyin Selvan Part-1"")",A.R. Rahman,pop-film,melancholic,64,0.271,119.835,0.773,0.697,0.923,0.101,0.0,0.093
54526,Usure Pogudhey,A.R. Rahman,pop-film,moody,64,0.663,92.997,0.287,0.674,0.3,0.101,3e-06,0.0619
54527,"Thooriga - From ""Navarasa""",Karthik,pop-film,focused,64,0.688,102.95,0.365,0.662,0.0422,0.431,0.000918,0.0413
54528,"Nacchite Ye Panaina (From ""Dohchay"")",Arijit Singh,pop-film,happy,0,0.713,134.985,0.548,0.654,0.222,0.312,0.0,0.0533
54529,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")",Arijit Singh,pop-film,moody,64,0.541,83.939,0.31,0.566,0.341,0.102,4e-06,0.0306
54530,Yathe Yathe,G. V. Prakash,pop-film,focused,64,0.607,139.509,0.484,0.448,0.791,0.0888,0.0,0.0611
54531,Vaarayo Vaarayo,Harris Jayaraj,pop-film,relaxed,64,0.361,103.0,0.446,0.718,0.565,0.151,0.119,0.0298
54532,"Ratchasa Maamaney (From ""Ponniyin Selvan Part-1"")",A.R. Rahman,pop-film,happy,64,0.786,99.798,0.434,0.546,0.349,0.109,1e-06,0.212
54533,Annul Maelae,Harris Jayaraj,pop-film,relaxed,64,0.436,115.917,0.533,0.773,0.672,0.197,0.00678,0.0321
54534,Venmathiye,Tippu,pop-film,relaxed,63,0.351,124.009,0.466,0.837,0.192,0.35,1e-06,0.049
54535,"Rishte Naate - From ""De Dana Dan""",Rahat Fateh Ali Khan,pop-film,energetic,66,0.825,92.029,0.835,0.637,0.352,0.389,0.0,0.0815
54536,Beete Lamhein,KK,pop-film,moody,64,0.583,160.127,0.217,0.257,0.603,0.146,0.000289,0.0429
54537,Milne Hai Mujhse Aayi,Arijit Singh,pop-film,angry,63,0.707,143.752,0.304,0.515,0.0357,0.134,0.0,0.0426
54538,Sooraj Dooba Hain,Arijit Singh,pop-film,happy,64,0.75,128.051,0.434,0.616,0.172,0.137,0.0,0.0594
54539,Banjaara,Mohammed Irfan,pop-film,relaxed,63,0.489,116.0,0.399,0.657,0.713,0.124,0.0,0.0306
54540,"Saami Saami (From ""Pushpa The Rise Part - 01"")",Sunidhi Chauhan,pop-film,energetic,64,0.801,139.894,0.908,0.837,0.53,0.174,1e-06,0.308
54541,Maahi Ve,A.R. Rahman,pop-film,happy,64,0.72,130.995,0.528,0.604,0.571,0.12,1.2e-05,0.0603
54542,G.O.A.T.,Diljit Dosanjh,pop-film,energetic,65,0.917,176.068,0.686,0.544,0.0031,0.26,0.0,0.259
54543,Kiya Kiya,Anand Raj Anand,pop-film,energetic,63,0.867,120.013,0.904,0.703,0.0944,0.0675,3e-06,0.0334
54544,Khamoshiyan,Jeet Gannguli,pop-film,moody,64,0.521,143.892,0.266,0.527,0.631,0.158,0.0,0.0272
54545,Naino Ne Baandhi,Yasser Desai,pop-film,happy,64,0.705,81.463,0.548,0.294,0.548,0.113,0.0,0.0488
54546,"Chale Aana (From ""De De Pyaar De"")",Amaal Mallik,pop-film,focused,63,0.587,143.687,0.391,0.368,0.309,0.149,0.0,0.0378
54547,"O Saki Saki (From ""Batla House"")",Neha Kakkar,pop-film,happy,67,0.961,108.014,0.567,0.737,0.163,0.361,0.0,0.0747
54548,Na Jaana Kahin Door,Sonu Nigam,pop-film,melancholic,47,0.303,125.026,0.341,0.618,0.927,0.077,0.00549,0.0381
54549,Bahara,Vishal-Shekhar,pop-film,energetic,64,0.739,87.834,0.722,0.595,0.0716,0.134,7e-06,0.0359
54550,"Kabhi Jo Baadal Barse (From ""Jackpot)",Arijit Singh,pop-film,melancholic,64,0.449,149.768,0.217,0.451,0.261,0.143,0.0,0.0293
54551,"Soch Liya (From ""Radhe Shyam"")",Mithoon,pop-film,moody,64,0.52,119.923,0.192,0.597,0.484,0.103,1e-06,0.036
54552,Mere Haath Mein,Jatin-Lalit,pop-film,focused,64,0.606,93.922,0.584,0.554,0.578,0.11,0.000183,0.0722
54553,Ik Kahani,Gajendra Verma,pop-film,happy,63,0.621,101.981,0.779,0.712,0.116,0.142,5e-06,0.0278
54554,Tera Chehra,Arijit Singh,pop-film,angry,63,0.714,118.974,0.229,0.707,0.436,0.0919,3e-06,0.0311
54555,Yaara,Mamta Sharma,pop-film,moody,63,0.549,71.984,0.194,0.386,0.876,0.095,0.0,0.0745
54556,Yeh Haseen Vadiyan Yeh Khula Aasman,A.R. Rahman,pop-film,sad,63,0.295,121.903,0.107,0.64,0.425,0.0804,2e-06,0.0397
54557,Tere Binaa,Mustafa Zahid,pop-film,melancholic,63,0.342,150.082,0.326,0.42,0.815,0.139,0.0,0.0326
54558,Ishq de Fanniyar - Female,Jyotica Tangri,pop-film,relaxed,63,0.43,84.017,0.442,0.523,0.571,0.109,0.0,0.0297
54559,Zehnaseeb,Vishal-Shekhar,pop-film,focused,63,0.595,78.029,0.418,0.623,0.361,0.353,0.000136,0.0331
54560,Aawara Shaam Hai (feat. Manjul Khattar & Rits Badiani),Meet Bros.,pop-film,focused,63,0.516,97.727,0.394,0.32,0.421,0.123,0.0,0.0279
54561,Mangalyam,Thaman S,pop-film,energetic,64,0.948,111.028,0.825,0.837,0.447,0.19,2.5e-05,0.199
54562,Tenu Na Bol Pawaan,Yasser Desai,pop-film,relaxed,63,0.487,98.082,0.395,0.557,0.515,0.112,0.0,0.0231
54563,Otha Sollaala,G. V. Prakash,pop-film,energetic,64,0.925,79.932,0.956,0.707,0.681,0.0748,0.000393,0.185
54564,Buddhu Sa Mann,Amaal Mallik,pop-film,energetic,63,0.87,125.998,0.702,0.644,0.193,0.549,0.0,0.0394
54565,"Itni Si Baat Hain (From ""Azhar"")",Arijit Singh,pop-film,angry,64,0.768,155.765,0.289,0.56,0.494,0.0844,0.0,0.0655
